Extracted_Text,Confidence
Thiocoumarin,1.0
2-(2-Hydroxy-Phenyl)-1h-Indole-5-Carboxamidine,1.0
Benzylamine,1.0
Methoxy arachidonyl fluorophosphonate,1.0
BMS-181156,1.0
L-methionine (S)-S-oxide,1.0
12-Phenylheme,1.0
"4,6-dideoxy-4-amino-beta-D-glucopyranoside",1.0
D-Glycero-D-Mannopyranose-7-Phosphate,1.0
Nojirimycine Tetrazole,1.0
"7,8-dihydroinosine",1.0
"6-[N-(1-Isopropyl-3,4-Dihydro-7-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine",1.0
BMSC-0013,1.0
Deoxyamidinoproclavaminic acid,1.0
N-({4-[4-(2-Methyl-1H-imidazol-1-yl)butyl]phenyl}acetyl)-L-seryl-N-(2-cyclohexylethyl)-L-lysinamide,1.0
(R)-N-(3-Indol-1-Yl-2-Methyl-Propyl)-4-Sulfamoyl-Benzamide,1.0
(S)-4-bromo-3-hydroxy-3-methylbutyl diphosphate,1.0
N-Benzylformamide,1.0
Phosphonothreonine,1.0
Etheno-NAD,1.0
Cytidine 5'-diphosphoglycerol,1.0
Cytidine-5'-Monophosphate-5-N-Acetylneuraminic Acid,1.0
2-Hydroxyethyl Disulfide,1.0
1-(2-Ethanone)-2-Hydroxy-2-(1-Amino-2-Methyl-2-Ethanol)-4-(2-Dimethyl)Ethane-Imidazoline-5-One;Chromophore (Thr-Leu-Gly),1.0
9-Methylguanine,1.0
(Diaminomethyl-Methyl-Amino)-Acetic Acid,1.0
4-[4-(1-Amino-1-Methylethyl)Phenyl]-5-Chloro-N-[4-(2-Morpholin-4-Ylethyl)Phenyl]Pyrimidin-2-Amine,1.0
Ghavamiol,1.0
Hydantocidin-5'-phosphate,1.0
(S)-3-phenyllactic acid,1.0
9-(4-hydroxybutyl)-N2-phenylguanine,1.0
1-Deoxy-D-xylulose 5-phosphate,1.0
L-Alpha-Glycerophosphorylserine,1.0
Carba-nicotinamide-adenine-dinucleotide,1.0
Dinor-N(Omega)-Hydroxy-L-Arginine,1.0
6-(Dihydroxy-Isobutyl)-Thymine,1.0
N(2)-succinyl-L-arginine,1.0
8-hydroxy-2'-deoxyguanosine,1.0
4-(Carboxyvin-2-Yl)Phenylboronic Acid,1.0
[3-(1-Benzyl-3-Carbamoylmethyl-2-Methyl-1h-Indol-5-Yloxy)-Propyl-]-Phosphonic Acid,1.0
N-(R-Carboxy-Ethyl)-Alpha-(S)-(2-Phenylethyl),1.0
"2,6,8-Trimethyl-3-Amino-9-Benzyl-9-Methoxynonanoic Acid",1.0
Isopentyl Pyrophosphate,1.0
Farnesol,1.0
5'-O-(L-Prolylsulfamoyl)adenosine,1.0
2-Hydroxy-5-({1-[(2-Naphthyloxy)Methyl]-3-Oxoprop-1-Enyl}Amino)Tyrosine,1.0
"1,6-Fructose Diphosphate (Linear Form)",1.0
Thymol,1.0
(2Z)-3-{[Oxido(oxo)phosphoranyl]oxy}-2-phenylacrylate,1.0
(R)-carnitinyl-CoA betaine,1.0
D-Glutamic Acid,1.0
N-Acetylalanine,1.0
Indirubin-5-sulphonate,1.0
Ditiocarb,1.0
Flaviolin,1.0
Phosphonopyruvate,1.0
"2-aminooxyethyl-[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxy-tetrahydrofuran-2-yl]methyl]-methyl-sulfonium",1.0
"2',3'-O-{4-[Hydroxy(oxido)-λ5-azanylidene]-2,6-dinitro-2,5-cyclohexadiene-1,1-diyl}adenosine 5'-(tetrahydrogen triphosphate)",1.0
"D-galactohydroximo-1,5-lactam",1.0
CRA_10655,1.0
Tetrazolyl Histidine,1.0
"(2R,4S,5R,6R)-5-Acetamido-4-amino-6-(diethylcarbamoyl)oxane-2-carboxylic acid",1.0
Isobutyric acid,1.0
"2,4,6-Triaminoquinazoline",1.0
2-Allylphenol,1.0
Aminodi(Ethyloxy)Ethylaminocarbonylbenzenesulfonamide,1.0
D-glyceraldehyde,1.0
2-Hydroxy-5-({1-[(4-Methylphenoxy)Methyl]-3-Oxoprop-1-Enyl}Amino)-L-Tyrosine,1.0
"N-[4-(2-Methylimidazo[1,2-a]Pyridin-3-Yl)-2-Pyrimidinyl]Acetamide",1.0
"10-formyl-5,8,10-trideazafolic acid",1.0
4-Hydroxybutan-1-Aminium,1.0
(4s)-5-Fluoro-L-Leucine,1.0
Pyrrole-2-Carboxylate,1.0
"N-(6-{[3-(4-Bromophenyl)-1,2-Benzisothiazol-6-Yl]Oxy}Hexyl)-N-Methylprop-2-En-1-Amine",1.0
Fexaramine,1.0
Vorinostat,1.0
Guanosine-5'-Diphosphate-Rhamnose,1.0
D-glucitol 6-phosphate,1.0
3'-O-Acetylthymidine-5'-diphosphate,1.0
"8-(2-Chloro-3,4,5-Trimethoxy-Benzyl)-2-Fluoro-9-Pent-4-Ylnyl-9h-Purin-6-Ylamine",1.0
"6-[N-(4-Ethyl-1,2,3,4-Tetrahydro-6-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine",1.0
Glutathionylspermidine disulfide,1.0
UDP-6-sulfoquinovose,1.0
SP4160,1.0
D-Phenylalanine,1.0
Phosphoramidon,1.0
N-(3-Phenyl-2-Sulfanylpropanoyl)Phenylalanylalanine,1.0
"6-(Octahydro-1h-Indol-1-Ylmethyl)Decahydroquinazoline-2,4-Diamine",1.0
[(1S)-1-acetamido-2-(4-chlorophenyl)ethyl]-[(2S)-2-amino-3-hydroxy-3-oxo-propoxy]-dihydroxy-boron,1.0
Beta-D-Fructopyranose,1.0
"Quinonoid 7,8-Tetrahydrobiopterin",1.0
Hexanoyl-CoA,1.0
4-(dimethylamino)-N-[7-(hydroxyamino)-7-oxoheptyl]benzamide,1.0
8-Hydroxy-4-(1-Hydroxyethyl)Quinoline-2-Carboxylic Acid,1.0
PD173955,1.0
Peldesine,1.0
"2',3'-Dehydro-2',3'-Deoxy-Thymidine 5'-Diphosphate",1.0
PD150606,1.0
Allysine,1.0
"1,3-bis-([3-[3-[3-(4-{3-[3-nitro-5-(galactopyranosyloxy)-benzoylamino]-propyl}-piperazin-1-yl)-propylamino-3,4-dioxo-cyclobutenyl]-amino-propoxy-ethoxy-ethoxy]-propyl-]amino-carbonyloxy)-2-amino-propane",1.0
"2'-deoxycytidine-2'-deoxyadenosine-3',5'-monophosphate",1.0
BV2,1.0
F-Loop of Vitamin B12,1.0
N-[(6S)-6-Carboxy-6-(glycylamino)hexanoyl]-D-alanyl-D-alanine,1.0
Pentaglyme,1.0
"N(2)-carbamimidoyl-N-{2-[4-(3-{4-[(5-carboxyfuran-2-yl)methoxy]-2,3-dichlorophenyl}-1-methyl-1H-pyrazol-5-yl)piperidin-1-yl]-2-oxoethyl}-D-leucinamide",1.0
(6Z)-6-{[(1Z)-1-{[(1R)-1-Carboxy-2-methyl-2-propen-1-yl]imino}-1-hydroxy-3-sulfanyl-2-propanyl]imino}-6-hydroxynorleucine,1.0
"N6-(2,5-Dimethoxy-Benzyl)-N6-Methyl-Pyrido[2,3-D]Pyrimidine-2,4,6-Triamine",1.0
4-(Hydroxymethyl)Benzamidine,1.0
"4,7-Dimethyl-[1,10]Phenanthroline",1.0
Colforsin,1.0
"(2R)-2-[(1R)-1-{[(2S)-2-Carboxy-2-(4-hydroxyphenyl)acetyl]amino}-1-methoxy-2-oxoethyl]-5-methylene-5,6-dihydro-2H-1,3-oxazine-4-carboxylic acid",1.0
Se-Ethyl-Isoselenourea,1.0
Abequose,1.0
"5,6-Dimethylbenzimidazole",1.0
Carbaphosphonate,1.0
"7,8-Dihydroxy-1-Methoxy-3-Methyl-10-Oxo-4,10-Dihydro-1h,3h-Pyrano[4,3-B]Chromene-9-Carboxylic Acid",1.0
2'-Deoxycytidine,1.0
"(2R,3S,5S)-2-(Hydroxymethyl)-5-[(2-sulfoethyl)carbamoyl]-3-pyrrolidiniumyl 2-acetamido-2-deoxy-4-O-sulfo-beta-D-glucopyranoside",1.0
"alpha,beta-Methyleneadenosine 5'-triphosphate",1.0
"[2(R,S)-2-Sulfanylheptanoyl]-Phe-Ala",1.0
"N-Alpha-Acetyl-3,5-Diiodotyrosylglycine",1.0
"2,6-Diamino-8-Propylsulfanylmethyl-3h-Quinazoline-4-One",1.0
Oseltamivir acid,1.0
4-Hydroxyphenylglycine,1.0
AL7182,1.0
1-Amino-6-Cyclohex-3-Enylmethyloxypurine,1.0
2-Deoxy-Glucose-6-Phosphate,1.0
2-Butanol,1.0
Adenosine Phosphonoacetic Acid,1.0
"N-[(1R,2R)-1,3-Dihydroxy-1-(4-nitrophenyl)-2-propanyl]acetamide",1.0
4-Hydroxy-L-Threonine-5-Monophosphate,1.0
"N-(2,3,4,5,6-Pentaflouro-Benzyl)-4-Sulfamoyl-Benzamide",1.0
Balanol Analog 1,1.0
Capric dimethyl amine oxide,1.0
1(R)-1-Acetamido-2-(3-Carboxyphenyl)Ethyl Boronic Acid,1.0
Compound 19,1.0
FR117016,1.0
"1-(N-Imidazolyl)-2-Hydroxy-2-(2,3-Dichlorophenyl)Octane",1.0
Ethyl Dimethyl Ammonio Propane Sulfonate,1.0
12-Bromo-1-dodecanol,1.0
3-(4-{2-[2-(2-bromo-acetylamino)-ethyldisulfanyl]-ethylcarbamoyl}-cyclohexylcarbamoyl)-pyrazine-2-carboxylic acid,1.0
Latrunculin A,1.0
2-(Oxalyl-Amino)-Benzoic Acid,1.0
Aminophosphonic acid-guanylate ester,1.0
Homoserine Lactone,1.0
(2r)-2-{[Formyl(Hydroxy)Amino]Methyl}Hexanoic Acid,1.0
Phenylferricrocin-iron,1.0
"4,4'-Biphenyldiboronic Acid",1.0
"1-[3,3-Dimethyl-2-(2-Methylamino-Propionylamino)-Butyryl]-Pyrrolidine-2-Carboxylic Acid(1,2,3,4-Tetrahydro-Naphthalen-1-Yl)-Amide",1.0
"N,N-[2,5-O-di-2-fluoro-benzyl-glucaryl]-di-[1-amino-indan-2-ol]",1.0
L-xylitol 5-phosphate,1.0
4-nitrophenyl-beta-D-galactoside,1.0
Cibacron Blue,1.0
N-[O-Phosphono-Pyridoxyl]-Isoleucine,1.0
"9-Hydroxy-8-Methoxy-6-Nitro-Phenanthrol[3,4-D][1,3]Dioxole-5-Carboxylic Acid",1.0
Oxaloacetate Ion,1.0
Terlipressin,1.0
7-(alpha-D-Glucopyranosyloxy)-4-methyl-2H-1-benzopyran-2-one,1.0
Fumagillin,1.0
Heptanamide,1.0
[[N-(Benzyloxycarbonyl)Amino]Methyl]Phosphate,1.0
"N-Dodecyl-N,N-Dimethyl-3-Ammonio-1-Propanesulfonate",1.0
N-omega-propyl-L-arginine,1.0
"3,4-Epoxybutyl-Alpha-D-Glucopyranoside",1.0
Nitrosoethane,1.0
N-(5-Cyclopropyl-1h-Pyrazol-3-Yl)Benzamide,1.0
(3-Carboxy-2-(R)-Hydroxy-Propyl)-Trimethyl-Ammonium,1.0
3-Amino-3-Oxopropanoic Acid,1.0
Trichloroacetaldehyde,1.0
"{[2-(1h-1,2,3-Benzotriazol-1-Yl)-2-(3,4-Difluorophenyl)Propane-1,3-Diyl]Bis[4,1-Phenylene(Difluoromethylene)]}Bis(Phosphonic Acid)",1.0
L-[(N-Hydroxyamino)Carbonyl]Phenylalanine,1.0
6-hydroxy-FAD,1.0
LY-294002,1.0
Glucosamine 6-Phosphate,1.0
"2,4-Dinitrophenyl 2-Deoxy-2-Fluoro-Beta-D-Allopyranoside",1.0
Filaminast,1.0
"Adenosine-5'-diphosphate-2',3'-vanadate",1.0
Novo Nordisk a/S Compound,1.0
2-Amino-4-(Hydroxymethyl-Phosphinyl)Butanoic Acid,1.0
1-Butane Boronic Acid,1.0
"(1R,2S)-2-Phenylcyclopropanaminium",1.0
(C8-R)-hydantocidin 5'-phosphate,1.0
Vitamin B 12 factor IIIm,1.0
JE-2147,1.0
RB106,1.0
4-Deoxy-Alpha-D-Glucose,1.0
1-Methylimidazole,1.0
"(4aS,6R,8aS)-11-[8-(1,3-Dioxo-1,3-dihydro-2H-isoindol-2-yl)octyl]-6-hydroxy-3-methoxy-5,6,9,10-tetrahydro-4aH-[1]benzofuro[3a,3,2-ef][2]benzazepin-11-ium",1.0
"4-(2-Oxo-Hexahydro-Thieno[3,4-D]Imidazol-4-Yl)-Butyricacid",1.0
(4-Hydroxymaltosephenyl)Glycine,1.0
"2-[3-(2-Hydroxy-1,1-Dihydroxymethyl-Ethylamino)-Propylamino]-2-Hydroxymethyl-Propane-1,3-Diol",1.0
D-naphthyl-1-acetamido boronic acid alanine,1.0
beta-D-Galactosamine,1.0
Cyanamide,1.0
"1,3-Dinitrobenzene",1.0
"2,8-bis[oxido(oxo)vanadio]-1,1,1,3,5,5,7,7,9,9,9-undecaoxopentavanadoxane-2,8-diium",1.0
Inhibitor Bea428,1.0
5'-O-(L-Cysteinylsulfamoyl)adenosine,1.0
3-Methylphenylalanine,1.0
Undecyl-Beta-D-Maltopyranoside,1.0
S-{2-[Amino(Dihydroxy)-Lambda~4~-Sulfanyl]Ethyl}-D-Cysteine,1.0
NU1025,1.0
Glycocholic acid,1.0
"(4S,5S)-1,2-dithiane-4,5-diol",1.0
Pantoyl Adenylate,1.0
O1-Pentyl-Mannose,1.0
"6-Aminohexyl-uridine-C1,5'-diphosphate",1.0
Hydroxyaminovaline,1.0
"N-(M-Trifluoromethylphenyl) Phenoxazine-4,6-Dicarboxylic Acid",1.0
3-Deoxy-D-Glucosamine,1.0
XV638,1.0
Fusidic acid,1.0
"(2R,3R,4R,5R)-3,4-Dihydroxy-N,N'-bis[(1S,2R)-2-hydroxy-2,3-dihydro-1H-inden-1-yl]-2,5-bis(2-phenylethyl)hexanediamide",1.0
"6-[N-(1-Isopropyl-1,2,3,4-Tetrahydro-7-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine",1.0
Mercaptocarboxylate Inhibitor,1.0
Pentyl Trihydrogen Diphosphate,1.0
Resveratrol,1.0
"2,3,-Dihydroxybenzoylserine",1.0
"4-{2,6,8-Trioxo-9-[(2S,3R,4R)-2,3,4,5-Tetrahydroxypentyl]-1,2,3,6,8,9-Hexahydro-7h-Purin-7-Yl}Butyl Dihydrogen Phosphate",1.0
Sorbinil,1.0
Acetylamino-Acetic Acid,1.0
3'-Uridinemonophosphate,1.0
Compound 18,1.0
7-methyl-guanosine-5'-triphosphate,1.0
Cellotetraose,1.0
C-(1-hydrogyl-beta-D-glucopyranosyl) formamide,1.0
alpha-D-glucopyranosyl-2-carboxylic acid amide,1.0
4-Iodopyrazole,1.0
4-O-methyl-beta-D-glucuronic acid,1.0
"4-Oxo-2-Phenylmethanesulfonyl-Octahydro-Pyrrolo[1,2-a]Pyrazine-6-Carboxylic Acid [1-(N-Hydroxycarbamimidoyl)-Piperidin-4-Ylmethyl]-Amide",1.0
Delta-2-Albomycin A1,1.0
"2-Amino-4-(4-Amino-Cyclohexa-2,5-Dienyl)-Butyric Acid",1.0
2-Phosphoglycolic Acid,1.0
2-butyl-1-hydroxyguanidine,1.0
7-Hydroxy-2-Oxo-Chromene-3-Carboxylic Acid Ethyl Ester,1.0
SD146,1.0
4-Methylthio-Alpha-D-Mannose,1.0
Ethylmercurithiosalicylic acid,1.0
"[(2R,3S,4R,5R)-5-(4-acetonyl-3-carbamoyl-pyridin-1-ium-1-yl)-3,4-dihydroxy-tetrahydrofuran-2-yl]methyl [[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxy-tetrahydrofuran-2-yl]methoxy-hydroxy-phosphoryl] phosphate",1.0
Purvalanol,1.0
4-Deoxy-D-Mannuronic Acid,1.0
2-Amino-3-Oxo-4-Sulfo-Butyric Acid,1.0
Acetamide,1.0
Adenosine-5'-Pentaphosphate,1.0
3-Indolebutyric Acid,1.0
CD564,1.0
Kifunensine,1.0
beta-D-galactopyranosyl-(1->4)-beta-D-galactopyranose,1.0
RPR131247,1.0
Phthalic Acid,1.0
Diamino-N-[(4S)-5-anilino-4-{[(2S)-2-{[(1R)-1-carboxyethyl]amino}-4-phenylbutanoyl]amino}-5-oxopentyl]methaniminium,1.0
Pyromellitic Acid,1.0
S-(Methylmercury)-L-Cysteine,1.0
Tosyl-D-Proline,1.0
Selenoinosine,1.0
"9-Butyl-8-(3,4,5-Trimethoxybenzyl)-9h-Purin-6-Amine",1.0
1-3 Sugar Ring of Pentamannosyl 6-Phosphate,1.0
Pyroquilon,1.0
Pyrazole,1.0
Indolepropionic acid,1.0
4-methyl-umbelliferyl-N-acetyl-chitobiose,1.0
"1,6-Di-O-Phosphono-D-Allitol",1.0
S-Mercaptocysteine,1.0
RU79072,1.0
5-Mercapto-2-Nitro-Benzoic Acid,1.0
R-9-(2-hydroxypropyl)adenine,1.0
N-[(2R)-4-diazonio-3-oxoniumylidene-1-phenylbutan-2-yl]-1-phenylmethoxymethanimidate,1.0
Tert-Butyloxycarbonyl Group,1.0
7-alpha-D-Ribofuranosyl-2-aminopurine-5'-phosphate,1.0
Sucrose,1.0
(3-Chloro-4-Propoxy-Phenyl)-Acetic Acid,1.0
"1,3-Propanediol",1.0
1-Hexadecanosulfonic Acid,1.0
Diundecyl Phosphatidyl Choline,1.0
"2,5-Anhydroglucitol-1,6-Biphosphate",1.0
Dodecyltrimethylammonium,1.0
Beta-3-Cysteine,1.0
"4-{(Z)-[2-[3-(Methylsulfanyl)Propanoyl]-5-Oxo-1-(2-Oxoethyl)-1,5-Dihydro-4h-Imidazol-4-Ylidene]Methyl}Benzenolate",1.0
4'-Deoxy-4'-Acetylyamino-Pyridoxal-5'-Phosphate,1.0
N-(Bromoacetyl)-beta-alanyl-N-(2-{4-[(carboxycarbonyl)amino]phenyl}ethyl)-L-serinamide,1.0
"(2S)-1-[(2S,4R)-4-Benzyl-2-hydroxy-5-{[(1S,2R,5S)-2-hydroxy-5-methylcyclopentyl]amino}-5-oxopentyl]-4-{[6-chloro-5-(4-methyl-1-piperazinyl)-2-pyrazinyl]carbonyl}-N-(2-methyl-2-propanyl)-2-piperazineca rboxamide",1.0
2-Anhydro-3-Fluoro-Quinic Acid,1.0
N-Acetylmannosaminitol,1.0
(S)-acetoin,1.0
Pregnenolone,1.0
Phenyl-uridine-5'-diphosphate,1.0
Deglucobalhimycin,1.0
Isochorismic Acid,1.0
"(2S)-2-({4-[(2S)-1-(2-Amino-4-oxo-1,4-dihydro-6-quinazolinyl)-3-{[2-({(2R,3R,4S,5R)-3,4-dihydroxy-5-[(phosphonooxy)methyl]tetrahydro-2-furanyl}amino)-2-oxoethyl]amino}-2-hydroxy-2-propanyl]benzoyl}ami no)pentanedioic acid",1.0
P-Anisic Acid,1.0
9-deazainosine,1.0
3-Nitrophenylboronic Acid,1.0
Alpha-Methylene Adenosine Monophosphate,1.0
N-[2-(1-maleimidyl)ethyl]-7-diethylaminocoumarin-3-carboxamide,1.0
"5-hydroxymethyl-5,6-dihydrofolic acid",1.0
"2,3-Anhydro-quinic acid",1.0
3-(alpha-D-Galactopyranosyloxy)-5-nitrobenzamide,1.0
"3-Phenyl-1,2-Propandiol",1.0
A-98881,1.0
Arabinouridine 3'-phosphate,1.0
2-Methoxyethanol,1.0
3-deoxy-D-lyxo-hexonic acid,1.0
Trifluorofurnesyl Diphosphate,1.0
"Brodimoprim-4,6-Dicarboxylate",1.0
N-(2-Acetamido)Iminodiacetic Acid,1.0
Diethyl phosphonate,1.0
RWJ-56423,1.0
"2-Acetamido-2-Deoxy-D-Glucono-1,5-Lactone",1.0
3'-Deazo-Thiamin Diphosphate,1.0
"7-(1-Methyl-1,2,3-Triazol-4-Yl)-6-Formyl-2,7-Dihydro-[1,4]Thiazepine-3-Carboxylic Acid, Brl42715, C6-(N1-Methyl-1,2,3-Triazolylmethylene)Penem",1.0
5-Exo-Hydroxycamphor,1.0
Iodo-Willardiine,1.0
"Mono-[3,4-Dihydroxy-5-(5-Methyl-Benzoimidazol-1-Yl)-Tetrahydor-Furan-2-Ylmethyl] Ester",1.0
"1-Azepan-1-Yl-2-Phenyl-2-(4-Thioxo-1,4-Dihydro-Pyrazolo[3,4-D]Pyrimidin-5-Yl)Ethanone Adduct",1.0
Canaline,1.0
Para-Bromobenzyl Alcohol,1.0
Phosphonoacetic Acid,1.0
N-Pyridoxyl-Glycine-5-Monophosphate,1.0
Methylphosphinate,1.0
"7-(1,1-Dioxo-1h-Benzo[D]Isothiazol-3-Yloxymethyl)-2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Pyran-3-Carboxylic Acid",1.0
5-Fluorolevulinic Acid,1.0
4-(Acetylamino)-3-[(Aminoacetyl)Amino]Benzoic Acid,1.0
FR236913,1.0
Dihydrogenphosphate,1.0
Siroheme,1.0
[4-(2-Amino-4-Methyl-Thiazol-5-Yl)-Pyrimidin-2-Yl]-(3-Nitro-Phenyl)-Amine,1.0
IDD552,1.0
"Alpha-D-Glucose 1,6-Bisphosphate",1.0
Guanosine 5'-diphosphate 2':3'-cyclic monophosphate,1.0
4-(Hydrogen sulfate)-beta-D-galactopyranose,1.0
"2,4-Dihydroxybenzoic Acid",1.0
"4-(1,3-Benzodioxol-5-Yl)-5-(5-Ethyl-2,4-Dihydroxyphenyl)-2h-Pyrazole-3-Carboxylic Acid",1.0
[(2-Ethoxy-1-Naphthoyl)Amino]Methylboronic Acid,1.0
9-amino-n-[3-(dimethylamino)propyl]acridine-4-carboxamide,1.0
alpha-D-glucose-1-phosphate,1.0
"S-Adenosyl-1,8-Diamino-3-Thiooctane",1.0
Methylphosphinic Acid,1.0
L-thioproline,1.0
"(2s,3r)-1-Amino-2-Methylbutane-2,3-Diol",1.0
"{4-[3-(6,7-Diethoxy-Quinazolin-4-Ylamino)-Phenyl]-Thiazol-2-Yl}-Methanol",1.0
N-Pyridoxyl-1-Amino-Cyclopropanecarboxylic Acid-5-Monophosphate,1.0
DAS869,1.0
Thiocamphor,1.0
Domoic Acid,1.0
D-Proline,1.0
N-(3-Propylcarbamoyloxirane-2-Carbonyl)-Isoleucyl-Proline,1.0
Ethyl N-methylcarbamate,1.0
3-(4-Benzenesulfonyl-Thiophene-2-Sulfonylamino)-Phenylboronic Acid,1.0
Soraphen A,1.0
Calyculin A,1.0
"4-(Aminosulfonyl)-N-[(3,4,5-Trifluorophenyl)Methyl]-Benzamide",1.0
Gluco-Phenylimidazole,1.0
Biliverdin Ix Gamma Chromophore,1.0
Glucosamine 4-Phosphate,1.0
Dansylamide,1.0
Deacetoxyvinzolidine,1.0
3-amino-5-phenylpentane,1.0
N-Allylaniline,1.0
3-Butylthiolane 1-Oxide,1.0
"Cis-[4,5-Bis-(4-Bromophenyl)-2-(2-Ethoxy-4-Methoxyphenyl)-4,5-Dihydroimidazol-1-Yl]-[4-(2-Hydroxyethyl)Piperazin-1-Yl]Methanone",1.0
"1-(2,6-Dichlorophenyl)-5-(2,4-Difluorophenyl)-7-Piperazin-1-Yl-3,4-Dihydroquinazolin-2(1h)-One",1.0
CRA_1802,1.0
"3-(4-carbamoyl-1-carboxy-2-methylsulfonyl-buta-1,3-dienylamino)-indolizine-2-carboxylic acid",1.0
Arotinoid acid,1.0
3-(2-Aminoethyl)-4-(Aminomethyl)Heptanedioic Acid,1.0
"2,3-Di-O-Sulfo-Alpha-D-Glucopyranose",1.0
N-[(1R)-1-(4-Bromophenyl)ethyl]-5-fluoro-2-hydroxybenzamide,1.0
4-(4-Hydroxy-3-Isopropylphenylthio)-2-Isopropylphenol,1.0
Cyanocinnoline,1.0
"2',3'-Dideoxycytidine-5'-Monophosphate",1.0
3-Cyclohexyl-L-alanine,1.0
4-Imino-5-Methidyl-2-Trifluoromethylpyrimidine,1.0
Stavudine triphosphate,1.0
FKB-001,1.0
"4-O-(4,6-Dideoxy-4-{[4,5,6-Trihydroxy-3-(Hydroxymethyl)Cyclohex-2-En-1-Yl]Amino}-Beta-D-Lyxo-Hexopyranosyl)-Alpha-D-Erythro-Hexopyranose",1.0
6-hydroxyuridine-5'-phosphate,1.0
Tricyclazole,1.0
L-2-Amino-6-Methylene-Pimelic Acid,1.0
D-Methionine,1.0
"Sulfamic Acid 2,3-O-(1-Methylethylidene)-4,5-O-Sulfonyl-Beta-Fructopyranose Ester",1.0
3-(Prop-2-Ene-1-Sulfinyl)-Propene-1-Thiol,1.0
Methylthioinosine,1.0
(5R)-5-{[(2-Amino-3H-purin-6-yl)oxy]methyl}-2-pyrrolidinone,1.0
N-Carboxymethionine,1.0
alpha-D-mannose 6-phosphate,1.0
Stanolone,1.0
3'-phospho-5'-adenylyl sulfate,1.0
"1,3-bis-([[3-(4-{3-[3-nitro-5-(galactopyranosyloxy)-benzoylamino]-propyl}-piperazin-1-yl)-propylamino-3,4-dioxo-cyclobutenyl]-amino-ethyl]-amino-carbonyloxy)-2-amino-propane",1.0
Beta-3-Serine,1.0
N7-(5'-Phospho-alpha-ribosyl)-2-hydroxypurine,1.0
"(2s,4s)-Alpha-Campholinic Acid",1.0
2-Amino-Vinyl-Phosphate,1.0
RU78783,1.0
5-(2-Chlorophenyl)Furan-2-Carboxylic Acid,1.0
Octanoyl-Coenzyme A,1.0
"2,4-Diamino-6-Phenyl-5,6,7,8,-Tetrahydropteridine",1.0
Propanoyl-CoA,1.0
Anhydrovitamin A,1.0
"4-(2,4-Dimethyl-1,3-thiazol-5-yl)-N-[4-(trifluoromethyl)phenyl]-2-pyrimidinamine",1.0
"[(2r,3s,4r,5r)-5-(6-Amino-9h-Purin-9-Yl)-3,4-Dihydroxytetrahydro-2-Furanyl]Methyl Sulfamate",1.0
N-Hydroxy-4-(Methyl{[5-(2-Pyridinyl)-2-Thienyl]Sulfonyl}Amino)Benzamide,1.0
Zardaverine,1.0
"2,4-Diamino-6-[N-(3',4',5'-Trimethoxybenzyl)-N-Methylamino]Pyrido[2,3-D]Pyrimidine",1.0
Zn(Ii)-(20-Oxo-Protoporphyrin Ix),1.0
(South)-Methanocarba-Thymidine,1.0
Hexafluoroacetone Hydrate,1.0
"Biphenyl-2,3-Diol",1.0
"(4R)-limonene 1α,2α-epoxide",1.0
Piretanide,1.0
"Mixed Carbamic Phosphoric Acid Anhydride of 7,8-Diaminononanic Acid",1.0
3-Amino-6-Hydroxy-Tyrosine,1.0
K201 free base,1.0
Adenosine 5'-[gamma-thio]triphosphate,1.0
CoA-s-acetyl tryptamine,1.0
(R)-Bicalutamide,1.0
5'-Deoxy-5'-(Methylthio)-Tubercidin,1.0
9-(6-deoxy-alpha-L-talofuranosyl)-6-methylpurine,1.0
Diglyme,1.0
4-(1-Benzyl-3-Carbamoylmethyl-2-Methyl-1h-Indol-5-Yloxy)-Butyric Acid,1.0
"Gamma-Arsono-Beta, Gamma-Methyleneadenosine-5'-Diphosphate",1.0
Heptanoic acid,1.0
"(4s)-2-[(1e)-1-Aminoprop-1-Enyl]-4,5-Dihydro-1,3-Thiazole-4-Carboxylic Acid",1.0
3-(1-Aminoethyl)Nonanedioic Acid,1.0
"Inositol 1,3-Bisphosphate",1.0
N-(4-Aminobutanoyl)-S-(4-methoxybenzyl)-L-cysteinylglycine,1.0
alpha-L-iduronic acid,1.0
Carpropamide,1.0
2-Fluoro-2'-Deoxyadenosine,1.0
Fosmidomycin,1.0
2-Acetyl-Protoporphyrin Ix,1.0
Hymenialdisine,1.0
2-aminoisobutyric acid,1.0
2-Thiomethyl-3-Phenylpropanoic Acid,1.0
(Carboxyhydroxyamino)Ethanoic Acid,1.0
Ricinoleic acid,1.0
Pentasulfide-Sulfur,1.0
Selenomethionine Selenoxide,1.0
1-Carboxyethylaminomethyl-4-Aminomethylbenzene,1.0
Rhamnose,1.0
Benzimidazole,1.0
"(5-Chloropyrazolo[1,5-a]Pyrimidin-7-Yl)-(4-Methanesulfonylphenyl)Amine",1.0
